Count,Name,APREF,BUILDING#,FLOOR,Position X,Position Y
1,AP Target,REF_B0_F0_1,00,00,0.00,0.00
1,AP Target,REF_B0_F0_2,00,00,256.50,38.00

Count,Name,FLOOR#,POI#,POI_CAT,BUILDING#,VISIBILTY,End X,End Y,Start X,Start Y
1,IP_POI#,00,PSU00000008,Staff Quarters,00,N,,,,
1,Line,,,,,,117.75,13.03,114.09,13.03
1,Line,,,,,,114.09,13.03,114.09,14.79
1,Line,,,,,,114.09,14.79,117.75,14.79
1,Line,,,,,,117.75,14.79,117.75,13.03

1,IP_POI#,00,PSU00000009,Staff Quarters,00,N,,,,
1,Line,,,,,,117.75,15.11,114.09,15.11
1,Line,,,,,,117.75,16.87,117.75,15.11
1,Line,,,,,,114.09,16.87,117.75,16.87
1,Line,,,,,,114.09,15.11,114.09,16.87

1,IP_POI#,00,PSU00000010,Staff Quarters,00,N,,,,
1,Line,,,,,,117.75,17.19,114.09,17.19
1,Line,,,,,,114.09,17.19,114.09,18.95
1,Line,,,,,,114.09,18.95,117.75,18.95
1,Line,,,,,,117.75,18.95,117.75,17.19

1,IP_POI#,00,PSU00000011,Staff Quarters,00,N,,,,
1,Line,,,,,,117.75,19.27,114.09,19.27
1,Line,,,,,,114.09,19.27,114.09,21.03
1,Line,,,,,,114.09,21.03,117.75,21.03
1,Line,,,,,,117.75,21.03,117.75,19.27

1,IP_POI#,00,PSU00000012,Staff Quarters,00,N,,,,
1,Line,,,,,,117.75,21.35,114.09,21.35
1,Line,,,,,,114.09,21.35,114.09,23.11
1,Line,,,,,,114.09,23.11,117.75,23.11
1,Line,,,,,,117.75,23.11,117.75,21.35

1,IP_POI#,00,PSU00000013,Staff Quarters,00,N,,,,
1,Line,,,,,,117.75,23.43,114.09,23.43
1,Line,,,,,,114.09,23.43,114.09,25.19
1,Line,,,,,,114.09,25.19,117.75,25.19
1,Line,,,,,,117.75,25.19,117.75,23.43

1,IP_POI#,00,PSU00000014,Staff Quarters,00,N,,,,
1,Line,,,,,,117.75,25.51,114.09,25.51
1,Line,,,,,,117.75,27.27,117.75,25.51
1,Line,,,,,,114.09,25.51,114.09,27.27
1,Line,,,,,,114.09,27.27,117.75,27.27

1,IP_POI#,00,PSU00000015,Staff Quarters,00,N,,,,
1,Line,,,,,,117.75,27.59,114.09,27.59
1,Line,,,,,,117.75,29.35,117.75,27.59
1,Line,,,,,,114.09,29.35,117.75,29.35
1,Line,,,,,,114.09,27.59,114.09,29.35

1,IP_POI#,00,PSU00000016,Staff Quarters,00,N,,,,
1,Line,,,,,,120.90,29.10,120.90,25.44
1,Line,,,,,,120.90,25.44,119.14,25.44
1,Line,,,,,,119.14,29.10,120.90,29.10
1,Line,,,,,,119.14,25.44,119.14,29.10

1,IP_POI#,00,PSU00000017,Staff Quarters,00,N,,,,
1,Line,,,,,,122.98,29.10,122.98,25.44
1,Line,,,,,,122.98,25.44,121.22,25.44
1,Line,,,,,,121.22,29.10,122.98,29.10
1,Line,,,,,,121.22,25.44,121.22,29.10

1,IP_POI#,00,PSU00000018,Staff Quarters,00,N,,,,
1,Line,,,,,,122.81,23.33,119.15,23.33
1,Line,,,,,,119.15,23.33,119.15,25.09
1,Line,,,,,,119.15,25.09,122.81,25.09
1,Line,,,,,,122.81,25.09,122.81,23.33

1,IP_POI#,00,PSU00000019,Staff Quarters,00,N,,,,
1,Line,,,,,,122.85,21.25,119.19,21.25
1,Line,,,,,,119.19,21.25,119.19,23.01
1,Line,,,,,,119.19,23.01,122.85,23.01
1,Line,,,,,,122.85,23.01,122.85,21.25

1,IP_POI#,00,PSU00000020,Staff Quarters,00,N,,,,
1,Line,,,,,,119.15,19.19,119.15,20.95
1,Line,,,,,,122.81,19.19,119.15,19.19
1,Line,,,,,,119.15,20.95,122.81,20.95
1,Line,,,,,,122.81,20.95,122.81,19.19

1,IP_POI#,00,PSU00000021,Staff Quarters,00,N,,,,
1,Line,,,,,,119.19,17.09,119.19,18.85
1,Line,,,,,,122.85,17.09,119.19,17.09
1,Line,,,,,,119.19,18.85,122.85,18.85
1,Line,,,,,,122.85,18.85,122.85,17.09

1,IP_POI#,00,PSU00000022,Staff Quarters,00,N,,,,
1,Line,,,,,,122.83,15.03,119.17,15.03
1,Line,,,,,,119.17,15.03,119.17,16.79
1,Line,,,,,,119.17,16.79,122.83,16.79
1,Line,,,,,,122.83,16.79,122.83,15.03

1,IP_POI#,00,PSU00000023,Staff Quarters,00,N,,,,
1,Line,,,,,,122.85,12.93,119.19,12.93
1,Line,,,,,,119.19,12.93,119.19,14.69
1,Line,,,,,,119.19,14.69,122.85,14.69
1,Line,,,,,,122.85,14.69,122.85,12.93

1,IP_POI#,00,PSU00000024,Staff Quarters,00,N,,,,
1,Line,,,,,,119.14,8.86,119.14,12.52
1,Line,,,,,,120.90,8.86,119.14,8.86
1,Line,,,,,,119.14,12.52,120.90,12.52
1,Line,,,,,,120.90,12.52,120.90,8.86

1,IP_POI#,00,PSU00000025,Staff Quarters,00,N,,,,
1,Line,,,,,,122.96,8.84,121.20,8.84
1,Line,,,,,,121.20,8.84,121.20,12.50
1,Line,,,,,,121.20,12.50,122.96,12.50
1,Line,,,,,,122.96,12.50,122.96,8.84

1,IP_POI#,00,PSU00000026,Staff Quarters,00,N,,,,
1,Line,,,,,,125.74,13.36,125.74,9.70
1,Line,,,,,,125.74,9.70,123.98,9.70
1,Line,,,,,,123.98,13.36,125.74,13.36
1,Line,,,,,,123.98,9.70,123.98,13.36

1,IP_POI#,00,PSU00000027,Staff Quarters,00,N,,,,
1,Line,,,,,,125.74,13.70,123.98,13.70
1,Line,,,,,,123.98,17.36,125.74,17.36
1,Line,,,,,,123.98,13.70,123.98,17.36
1,Line,,,,,,125.74,17.36,125.74,13.70

1,IP_POI#,00,PSU00000028,Staff Quarters,00,N,,,,
1,Line,,,,,,125.74,17.70,123.98,17.70
1,Line,,,,,,125.74,21.36,125.74,17.70
1,Line,,,,,,123.98,21.36,125.74,21.36
1,Line,,,,,,123.98,17.70,123.98,21.36

1,IP_POI#,00,PSU00000029,Staff Quarters,00,N,,,,
1,Line,,,,,,125.74,25.36,125.74,21.70
1,Line,,,,,,125.74,21.70,123.98,21.70
1,Line,,,,,,123.98,25.36,125.74,25.36
1,Line,,,,,,123.98,21.70,123.98,25.36

1,IP_POI#,00,PSU00000030,Staff Quarters,00,N,,,,
1,Line,,,,,,125.74,29.36,125.74,25.70
1,Line,,,,,,125.74,25.70,123.98,25.70
1,Line,,,,,,123.98,29.36,125.74,29.36
1,Line,,,,,,123.98,25.70,123.98,29.36

1,IP_POI#,00,PSU00000031,Staff Quarters,00,N,,,,
1,Line,,,,,,130.83,29.35,130.83,27.59
1,Line,,,,,,127.17,27.59,127.17,29.35
1,Line,,,,,,127.17,29.35,130.83,29.35
1,Line,,,,,,130.83,27.59,127.17,27.59

1,IP_POI#,00,PSU00000032,Staff Quarters,00,N,,,,
1,Line,,,,,,130.83,27.27,130.83,25.51
1,Line,,,,,,127.17,25.51,127.17,27.27
1,Line,,,,,,127.17,27.27,130.83,27.27
1,Line,,,,,,130.83,25.51,127.17,25.51

1,IP_POI#,00,PSU00000033,Staff Quarters,00,N,,,,
1,Line,,,,,,130.83,25.19,130.83,23.43
1,Line,,,,,,127.17,23.43,127.17,25.19
1,Line,,,,,,127.17,25.19,130.83,25.19
1,Line,,,,,,130.83,23.43,127.17,23.43

1,IP_POI#,00,PSU00000034,Staff Quarters,00,N,,,,
1,Line,,,,,,130.83,21.35,127.17,21.35
1,Line,,,,,,127.17,21.35,127.17,23.11
1,Line,,,,,,127.17,23.11,130.83,23.11
1,Line,,,,,,130.83,23.11,130.83,21.35

1,IP_POI#,00,PSU00000035,Staff Quarters,00,N,,,,
1,Line,,,,,,130.83,19.27,127.17,19.27
1,Line,,,,,,127.17,19.27,127.17,21.03
1,Line,,,,,,127.17,21.03,130.83,21.03
1,Line,,,,,,130.83,21.03,130.83,19.27

1,IP_POI#,00,PSU00000036,Staff Quarters,00,N,,,,
1,Line,,,,,,127.17,18.87,130.83,18.87
1,Line,,,,,,127.17,17.11,127.17,18.87
1,Line,,,,,,130.83,17.11,127.17,17.11
1,Line,,,,,,130.83,18.87,130.83,17.11

1,IP_POI#,00,PSU00000037,Staff Quarters,00,N,,,,
1,Line,,,,,,127.17,15.11,127.17,16.87
1,Line,,,,,,130.83,16.87,130.83,15.11
1,Line,,,,,,127.17,16.87,130.83,16.87
1,Line,,,,,,130.83,15.11,127.17,15.11

1,IP_POI#,00,PSU00000038,Staff Quarters,00,N,,,,
1,Line,,,,,,130.83,13.03,127.17,13.03
1,Line,,,,,,127.17,13.03,127.17,14.79
1,Line,,,,,,127.17,14.79,130.83,14.79
1,Line,,,,,,130.83,14.79,130.83,13.03

1,IP_POI#,00,PSU00000039,Staff Quarters,00,N,,,,
1,Line,,,,,,130.83,8.67,127.17,8.67
1,Line,,,,,,127.17,8.67,127.17,10.43
1,Line,,,,,,127.17,10.43,130.83,10.43
1,Line,,,,,,130.83,10.43,130.83,8.67

1,IP_POI#,00,PSU00000040,Staff Quarters,00,N,,,,
1,Line,,,,,,131.20,10.45,134.86,10.45
1,Line,,,,,,131.20,8.69,131.20,10.45
1,Line,,,,,,134.86,10.45,134.86,8.69
1,Line,,,,,,134.86,8.69,131.20,8.69

1,IP_POI#,00,PSU00000041,Staff Quarters,00,N,,,,
1,Line,,,,,,134.83,10.95,131.17,10.95
1,Line,,,,,,131.17,10.95,131.17,12.71
1,Line,,,,,,131.17,12.71,134.83,12.71
1,Line,,,,,,134.83,12.71,134.83,10.95

1,IP_POI#,00,PSU00000042,Staff Quarters,00,N,,,,
1,Line,,,,,,134.86,13.05,131.20,13.05
1,Line,,,,,,131.20,13.05,131.20,14.81
1,Line,,,,,,131.20,14.81,134.86,14.81
1,Line,,,,,,134.86,14.81,134.86,13.05

1,IP_POI#,00,PSU00000043,Staff Quarters,00,N,,,,
1,Line,,,,,,134.86,15.13,131.20,15.13
1,Line,,,,,,131.20,15.13,131.20,16.89
1,Line,,,,,,131.20,16.89,134.86,16.89
1,Line,,,,,,134.86,16.89,134.86,15.13

1,IP_POI#,00,PSU00000044,Staff Quarters,00,N,,,,
1,Line,,,,,,134.83,18.88,134.83,17.12
1,Line,,,,,,134.83,17.12,131.17,17.12
1,Line,,,,,,131.17,17.12,131.17,18.88
1,Line,,,,,,131.17,18.88,134.83,18.88

1,IP_POI#,00,PSU00000045,Staff Quarters,00,N,,,,
1,Line,,,,,,131.20,19.29,131.20,21.05
1,Line,,,,,,134.86,19.29,131.20,19.29
1,Line,,,,,,131.20,21.05,134.86,21.05
1,Line,,,,,,134.86,21.05,134.86,19.29

1,IP_POI#,00,PSU00000046,Staff Quarters,00,N,,,,
1,Line,,,,,,134.83,23.11,134.83,21.35
1,Line,,,,,,131.17,21.35,131.17,23.11
1,Line,,,,,,131.17,23.11,134.83,23.11
1,Line,,,,,,134.83,21.35,131.17,21.35

1,IP_POI#,00,PSU00000047,Staff Quarters,00,N,,,,
1,Line,,,,,,134.83,23.43,131.17,23.43
1,Line,,,,,,134.83,25.19,134.83,23.43
1,Line,,,,,,131.17,25.19,134.83,25.19
1,Line,,,,,,131.17,23.43,131.17,25.19

1,IP_POI#,00,PSU00000048,Staff Quarters,00,N,,,,
1,Line,,,,,,134.86,27.29,134.86,25.53
1,Line,,,,,,131.20,25.53,131.20,27.29
1,Line,,,,,,131.20,27.29,134.86,27.29
1,Line,,,,,,134.86,25.53,131.20,25.53

1,IP_POI#,00,PSU00000049,Staff Quarters,00,N,,,,
1,Line,,,,,,134.83,27.59,131.17,27.59
1,Line,,,,,,134.83,29.35,134.83,27.59
1,Line,,,,,,131.17,29.35,134.83,29.35
1,Line,,,,,,131.17,27.59,131.17,29.35

1,IP_POI#,00,PSU00000050,Staff Quarters,00,N,,,,
1,Line,,,,,,142.37,27.59,137.88,27.59
1,Line,,,,,,142.37,29.35,142.37,27.59
1,Line,,,,,,137.88,29.35,142.37,29.35
1,Line,,,,,,137.88,27.59,137.88,29.35

1,IP_POI#,00,PSU00000051,Staff Quarters,00,N,,,,
1,Line,,,,,,137.88,27.27,142.37,27.27
1,Line,,,,,,142.37,25.51,137.88,25.51
1,Line,,,,,,137.88,25.51,137.88,27.27
1,Line,,,,,,142.37,27.27,142.37,25.51

1,IP_POI#,00,PSU00000052,Staff Quarters,00,N,,,,
1,Line,,,,,,142.37,23.43,137.88,23.43
1,Line,,,,,,142.37,25.19,142.37,23.43
1,Line,,,,,,137.88,23.43,137.88,25.19
1,Line,,,,,,137.88,25.19,142.37,25.19

1,IP_POI#,00,PSU00000053,Staff Quarters,00,N,,,,
1,Line,,,,,,142.46,21.37,138.80,21.37
1,Line,,,,,,138.80,21.37,138.80,23.13
1,Line,,,,,,138.80,23.13,142.46,23.13
1,Line,,,,,,142.46,23.13,142.46,21.37

1,IP_POI#,00,PSU00000054,Staff Quarters,00,N,,,,
1,Line,,,,,,142.46,19.29,138.80,19.29
1,Line,,,,,,138.80,19.29,138.80,21.05
1,Line,,,,,,142.46,21.05,142.46,19.29
1,Line,,,,,,138.80,21.05,142.46,21.05

1,IP_POI#,00,PSU00000055,Staff Quarters,00,N,,,,
1,Line,,,,,,142.46,17.21,138.80,17.21
1,Line,,,,,,138.80,17.21,138.80,18.97
1,Line,,,,,,138.80,18.97,142.46,18.97
1,Line,,,,,,142.46,18.97,142.46,17.21

1,IP_POI#,00,PSU00000056,Staff Quarters,00,N,,,,
1,Line,,,,,,138.80,16.89,142.46,16.89
1,Line,,,,,,138.80,15.13,138.80,16.89
1,Line,,,,,,142.46,15.13,138.80,15.13
1,Line,,,,,,142.46,16.89,142.46,15.13

1,IP_POI#,00,PSU00000057,Staff Quarters,00,N,,,,
1,Line,,,,,,142.37,14.79,142.37,13.03
1,Line,,,,,,137.88,13.03,137.88,14.79
1,Line,,,,,,137.88,14.79,142.37,14.79
1,Line,,,,,,142.37,13.03,137.88,13.03

1,IP_POI#,00,PSU00000058,Staff Quarters,00,N,,,,
1,Line,,,,,,142.37,8.67,137.88,8.67
1,Line,,,,,,142.37,10.43,142.37,8.67
1,Line,,,,,,137.88,10.43,142.37,10.43
1,Line,,,,,,137.88,8.67,137.88,10.43

1,IP_POI#,00,PSU00000059,Staff Quarters,00,N,,,,
1,Line,,,,,,147.54,8.72,143.88,8.72
1,Line,,,,,,143.88,8.72,143.88,10.48
1,Line,,,,,,143.88,10.48,147.54,10.48
1,Line,,,,,,147.54,10.48,147.54,8.72

1,IP_POI#,00,PSU00000060,Staff Quarters,00,N,,,,
1,Line,,,,,,147.56,10.97,143.90,10.97
1,Line,,,,,,143.90,10.97,143.90,12.73
1,Line,,,,,,143.90,12.73,147.56,12.73
1,Line,,,,,,147.56,12.73,147.56,10.97

1,IP_POI#,00,PSU00000061,Staff Quarters,00,N,,,,
1,Line,,,,,,143.88,14.84,147.54,14.84
1,Line,,,,,,143.88,13.08,143.88,14.84
1,Line,,,,,,147.54,13.08,143.88,13.08
1,Line,,,,,,147.54,14.84,147.54,13.08

1,IP_POI#,00,PSU00000062,Staff Quarters,00,N,,,,
1,Line,,,,,,147.56,15.11,143.90,15.11
1,Line,,,,,,143.90,15.11,143.90,16.87
1,Line,,,,,,143.90,16.87,147.56,16.87
1,Line,,,,,,147.56,16.87,147.56,15.11

1,IP_POI#,00,PSU00000063,Staff Quarters,00,N,,,,
1,Line,,,,,,143.88,18.91,147.54,18.91
1,Line,,,,,,143.88,17.15,143.88,18.91
1,Line,,,,,,147.54,17.15,143.88,17.15
1,Line,,,,,,147.54,18.91,147.54,17.15

1,IP_POI#,00,PSU00000064,Staff Quarters,00,N,,,,
1,Line,,,,,,147.56,19.27,143.90,19.27
1,Line,,,,,,143.90,19.27,143.90,21.03
1,Line,,,,,,143.90,21.03,147.56,21.03
1,Line,,,,,,147.56,21.03,147.56,19.27

1,IP_POI#,00,PSU00000065,Staff Quarters,00,N,,,,
1,Line,,,,,,147.54,21.40,143.88,21.40
1,Line,,,,,,143.88,21.40,143.88,23.16
1,Line,,,,,,143.88,23.16,147.54,23.16
1,Line,,,,,,147.54,23.16,147.54,21.40

1,IP_POI#,00,PSU00000066,Staff Quarters,00,N,,,,
1,Line,,,,,,147.56,23.45,143.90,23.45
1,Line,,,,,,143.90,23.45,143.90,25.21
1,Line,,,,,,143.90,25.21,147.56,25.21
1,Line,,,,,,147.56,25.21,147.56,23.45

1,IP_POI#,00,PSU00000067,Staff Quarters,00,N,,,,
1,Line,,,,,,147.54,25.56,143.88,25.56
1,Line,,,,,,143.88,25.56,143.88,27.32
1,Line,,,,,,143.88,27.32,147.54,27.32
1,Line,,,,,,147.54,27.32,147.54,25.56

1,IP_POI#,00,PSU00000068,Staff Quarters,00,N,,,,
1,Line,,,,,,147.56,27.61,143.90,27.61
1,Line,,,,,,143.90,27.61,143.90,29.37
1,Line,,,,,,143.90,29.37,147.56,29.37
1,Line,,,,,,147.56,29.37,147.56,27.61

1,IP_POI#,00,PSU00000069,Staff Quarters,00,N,,,,
1,Line,,,,,,150.52,28.51,150.52,24.85
1,Line,,,,,,150.52,24.85,148.76,24.85
1,Line,,,,,,148.76,28.51,150.52,28.51
1,Line,,,,,,148.76,24.85,148.76,28.51

1,IP_POI#,00,PSU00000070,Staff Quarters,00,N,,,,
1,Line,,,,,,148.76,20.85,148.76,24.51
1,Line,,,,,,150.52,20.85,148.76,20.85
1,Line,,,,,,148.76,24.51,150.52,24.51
1,Line,,,,,,150.52,24.51,150.52,20.85

1,IP_POI#,00,PSU00000071,Staff Quarters,00,N,,,,
1,Line,,,,,,148.76,16.85,148.76,20.51
1,Line,,,,,,150.52,16.85,148.76,16.85
1,Line,,,,,,148.76,20.51,150.52,20.51
1,Line,,,,,,150.52,20.51,150.52,16.85

1,IP_POI#,00,PSU00000072,Staff Quarters,00,N,,,,
1,Line,,,,,,150.52,12.85,148.76,12.85
1,Line,,,,,,148.76,12.85,148.76,16.51
1,Line,,,,,,148.76,16.51,150.52,16.51
1,Line,,,,,,150.52,16.51,150.52,12.85

1,IP_POI#,00,PSU00000073,Staff Quarters,00,N,,,,
1,Line,,,,,,148.75,8.85,148.75,12.51
1,Line,,,,,,150.51,8.85,148.75,8.85
1,Line,,,,,,148.75,12.51,150.51,12.51
1,Line,,,,,,150.51,12.51,150.51,8.85

1,IP_POI#,00,PSU00000074,Staff Quarters,00,N,,,,
1,Line,,,,,,155.94,13.05,152.28,13.05
1,Line,,,,,,155.94,14.81,155.94,13.05
1,Line,,,,,,152.28,14.81,155.94,14.81
1,Line,,,,,,152.28,13.05,152.28,14.81

1,IP_POI#,00,PSU00000075,Staff Quarters,00,N,,,,
1,Line,,,,,,155.94,15.13,152.28,15.13
1,Line,,,,,,152.28,15.13,152.28,16.89
1,Line,,,,,,152.28,16.89,155.94,16.89
1,Line,,,,,,155.94,16.89,155.94,15.13

1,IP_POI#,00,PSU00000076,Staff Quarters,00,N,,,,
1,Line,,,,,,155.94,17.21,152.28,17.21
1,Line,,,,,,152.28,17.21,152.28,18.97
1,Line,,,,,,152.28,18.97,155.94,18.97
1,Line,,,,,,155.94,18.97,155.94,17.21

1,IP_POI#,00,PSU00000077,Staff Quarters,00,N,,,,
1,Line,,,,,,155.94,19.29,152.28,19.29
1,Line,,,,,,155.94,21.05,155.94,19.29
1,Line,,,,,,152.28,21.05,155.94,21.05
1,Line,,,,,,152.28,19.29,152.28,21.05

1,IP_POI#,00,PSU00000078,Staff Quarters,00,N,,,,
1,Line,,,,,,155.64,23.13,155.64,21.37
1,Line,,,,,,151.98,21.37,151.98,23.13
1,Line,,,,,,151.98,23.13,155.64,23.13
1,Line,,,,,,155.64,21.37,151.98,21.37

1,IP_POI#,00,PSU00000079,Staff Quarters,00,N,,,,
1,Line,,,,,,155.94,23.45,152.28,23.45
1,Line,,,,,,152.28,23.45,152.28,25.21
1,Line,,,,,,152.28,25.21,155.94,25.21
1,Line,,,,,,155.94,25.21,155.94,23.45

1,IP_POI#,00,PSU00000080,Staff Quarters,00,N,,,,
1,Line,,,,,,155.94,25.53,152.28,25.53
1,Line,,,,,,155.94,27.29,155.94,25.53
1,Line,,,,,,152.28,25.53,152.28,27.29
1,Line,,,,,,152.28,27.29,155.94,27.29

1,IP_POI#,00,PSU00000081,Staff Quarters,00,N,,,,
1,Line,,,,,,155.94,27.61,152.28,27.61
1,Line,,,,,,152.28,27.61,152.28,29.37
1,Line,,,,,,152.28,29.37,155.94,29.37
1,Line,,,,,,155.94,29.37,155.94,27.61

1,IP_POI#,00,PSU00000082,Staff Quarters,00,N,,,,
1,Line,,,,,,160.31,27.29,156.65,27.29
1,Line,,,,,,156.65,27.29,156.65,29.05
1,Line,,,,,,156.65,29.05,160.31,29.05
1,Line,,,,,,160.31,29.05,160.31,27.29

1,IP_POI#,00,PSU00000083,Staff Quarters,00,N,,,,
1,Line,,,,,,160.29,25.23,156.63,25.23
1,Line,,,,,,160.29,26.99,160.29,25.23
1,Line,,,,,,156.63,26.99,160.29,26.99
1,Line,,,,,,156.63,25.23,156.63,26.99

1,IP_POI#,00,PSU00000084,Staff Quarters,00,N,,,,
1,Line,,,,,,160.31,24.89,160.31,23.13
1,Line,,,,,,156.65,23.13,156.65,24.89
1,Line,,,,,,156.65,24.89,160.31,24.89
1,Line,,,,,,160.31,23.13,156.65,23.13

1,IP_POI#,00,PSU00000085,Staff Quarters,00,N,,,,
1,Line,,,,,,160.29,21.09,156.63,21.09
1,Line,,,,,,156.63,21.09,156.63,22.85
1,Line,,,,,,156.63,22.85,160.29,22.85
1,Line,,,,,,160.29,22.85,160.29,21.09

1,IP_POI#,00,PSU00000086,Staff Quarters,00,N,,,,
1,Line,,,,,,160.29,17.31,156.63,17.31
1,Line,,,,,,156.63,17.31,156.63,19.07
1,Line,,,,,,156.63,19.07,160.29,19.07
1,Line,,,,,,160.29,19.07,160.29,17.31

1,IP_POI#,00,PSU00000087,Staff Quarters,00,N,,,,
1,Line,,,,,,160.31,16.97,160.31,15.21
1,Line,,,,,,156.65,15.21,156.65,16.97
1,Line,,,,,,156.65,16.97,160.31,16.97
1,Line,,,,,,160.31,15.21,156.65,15.21

1,IP_POI#,00,PSU00000088,Staff Quarters,00,N,,,,
1,Line,,,,,,160.29,13.15,156.63,13.15
1,Line,,,,,,156.63,13.15,156.63,14.91
1,Line,,,,,,156.63,14.91,160.29,14.91
1,Line,,,,,,160.29,14.91,160.29,13.15

1,IP_POI#,00,PSU00000089,Staff Quarters,00,N,,,,
1,Line,,,,,,160.31,12.81,160.31,11.05
1,Line,,,,,,156.65,11.05,156.65,12.81
1,Line,,,,,,156.65,12.81,160.31,12.81
1,Line,,,,,,160.31,11.05,156.65,11.05

1,IP_POI#,00,PSU00000090,Staff Quarters,00,N,,,,
1,Line,,,,,,160.29,8.99,156.63,8.99
1,Line,,,,,,156.63,8.99,156.63,10.75
1,Line,,,,,,160.29,10.75,160.29,8.99
1,Line,,,,,,156.63,10.75,160.29,10.75

1,IP_POI#,00,PSU00000091,Staff Quarters,00,N,,,,
1,Line,,,,,,162.30,11.59,165.96,11.59
1,Line,,,,,,165.96,11.59,165.96,9.83
1,Line,,,,,,165.96,9.83,162.30,9.83
1,Line,,,,,,162.30,9.83,162.30,11.59

1,IP_POI#,00,PSU00000092,Staff Quarters,00,N,,,,
1,Line,,,,,,165.98,13.65,165.98,11.89
1,Line,,,,,,162.32,11.89,162.32,13.65
1,Line,,,,,,162.32,13.65,165.98,13.65
1,Line,,,,,,165.98,11.89,162.32,11.89

1,IP_POI#,00,PSU00000093,Staff Quarters,00,N,,,,
1,Line,,,,,,165.96,14.01,162.30,14.01
1,Line,,,,,,162.30,14.01,162.30,15.77
1,Line,,,,,,162.30,15.77,165.96,15.77
1,Line,,,,,,165.96,15.77,165.96,14.01

1,IP_POI#,00,PSU00000094,Staff Quarters,00,N,,,,
1,Line,,,,,,165.98,16.05,162.32,16.05
1,Line,,,,,,162.32,16.05,162.32,17.81
1,Line,,,,,,162.32,17.81,165.98,17.81
1,Line,,,,,,165.98,17.81,165.98,16.05

1,IP_POI#,00,PSU00000095,Staff Quarters,00,N,,,,
1,Line,,,,,,165.96,18.15,162.30,18.15
1,Line,,,,,,162.30,18.15,162.30,19.91
1,Line,,,,,,162.30,19.91,165.96,19.91
1,Line,,,,,,165.96,19.91,165.96,18.15

1,IP_POI#,00,PSU00000096,Staff Quarters,00,N,,,,
1,Line,,,,,,165.98,20.21,162.32,20.21
1,Line,,,,,,162.32,20.21,162.32,21.97
1,Line,,,,,,162.32,21.97,165.98,21.97
1,Line,,,,,,165.98,21.97,165.98,20.21

1,IP_POI#,00,PSU00000097,Staff Quarters,00,N,,,,
1,Line,,,,,,165.96,22.31,162.30,22.31
1,Line,,,,,,162.30,22.31,162.30,24.07
1,Line,,,,,,162.30,24.07,165.96,24.07
1,Line,,,,,,165.96,24.07,165.96,22.31

1,IP_POI#,00,PSU00000098,Staff Quarters,00,N,,,,
1,Line,,,,,,165.98,26.13,165.98,24.37
1,Line,,,,,,162.32,24.37,162.32,26.13
1,Line,,,,,,162.32,26.13,165.98,26.13
1,Line,,,,,,165.98,24.37,162.32,24.37

1,IP_POI#,00,PSU00000099,Staff Quarters,00,N,,,,
1,Line,,,,,,165.96,26.49,162.30,26.49
1,Line,,,,,,165.96,28.25,165.96,26.49
