Count,Name,APREF,BUILDING#,FLOOR,Position X,Position Y
1,AP Target,REF_B0_F6_1,00,06,0.00,0.00
1,AP Target,REF_B0_F6_2,00,06,256.50,38.00

Count,Name,FLOOR#,POI#,POI_CAT,BUILDING#,VISIBILTY,End X,End Y,Start X,Start Y
1,IP_POI#,06,PUU00066026,Cabin,00,N,,,,
1,Line,,,,,,170.12,29.48,170.12,36.10
1,Line,,,,,,172.37,29.48,170.12,29.48
1,Line,,,,,,170.12,36.10,172.37,36.10
1,Line,,,,,,172.37,36.10,172.37,29.48

1,IP_POI#,06,PUU00066028,Cabin,00,N,,,,
1,Line,,,,,,167.42,29.48,167.42,36.10
1,Line,,,,,,169.67,29.48,167.42,29.48
1,Line,,,,,,167.42,36.10,169.67,36.10
1,Line,,,,,,169.67,36.10,169.67,29.48

1,IP_POI#,06,PUU00066030,Cabin,00,N,,,,
1,Line,,,,,,164.72,29.48,164.72,36.10
1,Line,,,,,,166.97,29.48,164.72,29.48
1,Line,,,,,,164.72,36.10,166.97,36.10
1,Line,,,,,,166.97,36.10,166.97,29.48

1,IP_POI#,06,PUU00066031,Cabin,00,N,,,,
1,Line,,,,,,164.33,22.91,162.08,22.91
1,Line,,,,,,162.08,22.91,162.08,27.71
1,Line,,,,,,162.08,27.71,164.33,27.71
1,Line,,,,,,164.33,27.71,164.33,22.91

1,IP_POI#,06,PUU00066032,Cabin,00,N,,,,
1,Line,,,,,,164.27,36.10,164.27,29.48
1,Line,,,,,,164.27,29.48,162.02,29.48
1,Line,,,,,,162.02,36.10,164.27,36.10
1,Line,,,,,,162.02,29.48,162.02,36.10

1,IP_POI#,06,PUU00066033,Cabin,00,N,,,,
1,Line,,,,,,161.58,22.91,159.33,22.91
1,Line,,,,,,161.58,27.71,161.58,22.91
1,Line,,,,,,159.33,27.71,161.58,27.71
1,Line,,,,,,159.33,22.91,159.33,27.71

1,IP_POI#,06,PUU00066034,Cabin,00,N,,,,
1,Line,,,,,,159.32,36.10,161.57,36.10
1,Line,,,,,,161.57,29.48,159.32,29.48
1,Line,,,,,,159.32,29.48,159.32,36.10
