Count,Name,APREF,BUILDING#,FLOOR,Position X,Position Y
1,AP Target,REF_B0_F1_1,00,01,0.00,0.00
1,AP Target,REF_B0_F1_2,00,01,256.50,38.00

Count,Name,FLOOR#,POI#,POI_CAT,BUILDING#,VISIBILTY,End X,End Y,Start X,Start Y
1,Line,,,,,,141.46,14.83,141.46,13.08
1,Line,,,,,,137.71,14.83,141.46,14.83
1,Line,,,,,,137.71,13.08,137.71,14.83

1,IP_POI#,01,PSU00010062,Staff Quarters,00,N,,,,
1,Line,,,,,,146.56,11.60,142.81,11.60
1,Line,,,,,,142.81,11.60,142.81,13.34
1,Line,,,,,,142.81,13.34,146.56,13.34
1,Line,,,,,,146.56,13.34,146.56,11.60

1,IP_POI#,01,PSU00010063,Staff Quarters,00,N,,,,
1,Line,,,,,,146.56,13.68,142.81,13.68
1,Line,,,,,,142.81,13.68,142.81,15.42
1,Line,,,,,,142.81,15.42,146.56,15.42
1,Line,,,,,,146.56,15.42,146.56,13.68

1,IP_POI#,01,PSU00010064,Staff Quarters,00,N,,,,
1,Line,,,,,,146.56,16.18,142.81,16.18
1,Line,,,,,,142.81,16.18,142.81,17.92
1,Line,,,,,,142.81,17.92,146.56,17.92
1,Line,,,,,,146.56,17.92,146.56,16.18

1,IP_POI#,01,PSU00010065,Staff Quarters,00,N,,,,
1,Line,,,,,,146.56,18.26,142.81,18.26
1,Line,,,,,,142.81,18.26,142.81,20.00
1,Line,,,,,,142.81,20.00,146.56,20.00
1,Line,,,,,,146.56,20.00,146.56,18.26

1,IP_POI#,01,PSU00010066,Staff Quarters,00,N,,,,
1,Line,,,,,,146.56,20.34,142.81,20.34
1,Line,,,,,,142.81,20.34,142.81,22.08
1,Line,,,,,,142.81,22.08,146.56,22.08
1,Line,,,,,,146.56,22.08,146.56,20.34

1,IP_POI#,01,PSU00010067,Staff Quarters,00,N,,,,
1,Line,,,,,,146.56,22.42,142.81,22.42
1,Line,,,,,,142.81,22.42,142.81,24.16
1,Line,,,,,,142.81,24.16,146.56,24.16
1,Line,,,,,,146.56,24.16,146.56,22.42

1,IP_POI#,01,PSU00010068,Staff Quarters,00,N,,,,
1,Line,,,,,,146.56,26.24,146.56,24.50
1,Line,,,,,,142.81,24.50,142.81,26.24
1,Line,,,,,,142.81,26.24,146.56,26.24
1,Line,,,,,,146.56,24.50,142.81,24.50

1,IP_POI#,01,PSU00010069,Staff Quarters,00,N,,,,
1,Line,,,,,,146.56,26.58,142.81,26.58
1,Line,,,,,,142.81,26.58,142.81,28.32
1,Line,,,,,,142.81,28.32,146.56,28.32
1,Line,,,,,,146.56,28.32,146.56,26.58

1,IP_POI#,01,PSU00010070,Staff Quarters,00,N,,,,
1,Line,,,,,,150.56,26.58,146.81,26.58
1,Line,,,,,,150.56,28.32,150.56,26.58
1,Line,,,,,,146.81,28.32,150.56,28.32
1,Line,,,,,,146.81,26.58,146.81,28.32

1,IP_POI#,01,PSU00010071,Staff Quarters,00,N,,,,
1,Line,,,,,,150.56,24.50,146.81,24.50
1,Line,,,,,,150.56,26.24,150.56,24.50
1,Line,,,,,,146.81,26.24,150.56,26.24
1,Line,,,,,,146.81,24.50,146.81,26.24

1,IP_POI#,01,PSU00010072,Staff Quarters,00,N,,,,
1,Line,,,,,,150.56,22.40,146.81,22.40
1,Line,,,,,,150.56,24.14,150.56,22.40
1,Line,,,,,,146.81,24.14,150.56,24.14
1,Line,,,,,,146.81,22.40,146.81,24.14

1,IP_POI#,01,PSU00010073,Staff Quarters,00,N,,,,
1,Line,,,,,,150.56,20.34,146.81,20.34
1,Line,,,,,,146.81,20.34,146.81,22.08
1,Line,,,,,,146.81,22.08,150.56,22.08
1,Line,,,,,,150.56,22.08,150.56,20.34

1,IP_POI#,01,PSU00010074,Staff Quarters,00,N,,,,
1,Line,,,,,,150.56,18.24,146.81,18.24
1,Line,,,,,,146.81,18.24,146.81,19.98
1,Line,,,,,,146.81,19.98,150.56,19.98
1,Line,,,,,,150.56,19.98,150.56,18.24

1,IP_POI#,01,PSU00010075,Staff Quarters,00,N,,,,
1,Line,,,,,,150.56,17.92,150.56,16.18
1,Line,,,,,,146.81,16.18,146.81,17.92
1,Line,,,,,,146.81,17.92,150.56,17.92
1,Line,,,,,,150.56,16.18,146.81,16.18

1,IP_POI#,01,PSU00010076,Staff Quarters,00,N,,,,
1,Line,,,,,,150.56,13.68,146.81,13.68
1,Line,,,,,,150.56,15.42,150.56,13.68
1,Line,,,,,,146.81,15.42,150.56,15.42
1,Line,,,,,,146.81,13.68,146.81,15.42

1,IP_POI#,01,PSU00010077,Staff Quarters,00,N,,,,
1,Line,,,,,,150.56,11.60,146.81,11.60
1,Line,,,,,,150.56,13.34,150.56,11.60
1,Line,,,,,,146.81,13.34,150.56,13.34
1,Line,,,,,,146.81,11.60,146.81,13.34

1,IP_POI#,01,PSU00010078,Staff Quarters,00,N,,,,
1,Line,,,,,,155.66,14.12,151.91,14.12
1,Line,,,,,,151.91,14.12,151.91,15.87
1,Line,,,,,,151.91,15.87,155.66,15.87
1,Line,,,,,,155.66,15.87,155.66,14.12

1,IP_POI#,01,PSU00010079,Staff Quarters,00,N,,,,
1,Line,,,,,,155.66,16.17,151.91,16.17
1,Line,,,,,,151.91,16.17,151.91,17.91
1,Line,,,,,,151.91,17.91,155.66,17.91
1,Line,,,,,,155.66,17.91,155.66,16.17

1,IP_POI#,01,PSU00010080,Staff Quarters,00,N,,,,
1,Line,,,,,,155.66,18.26,151.91,18.26
1,Line,,,,,,151.91,18.26,151.91,20.00
1,Line,,,,,,151.91,20.00,155.66,20.00
1,Line,,,,,,155.66,20.00,155.66,18.26

1,IP_POI#,01,PSU00010081,Staff Quarters,00,N,,,,
1,Line,,,,,,155.66,20.33,151.91,20.33
1,Line,,,,,,151.91,20.33,151.91,22.07
1,Line,,,,,,151.91,22.07,155.66,22.07
1,Line,,,,,,155.66,22.07,155.66,20.33

1,IP_POI#,01,PSU00010082,Staff Quarters,00,N,,,,
1,Line,,,,,,155.66,22.42,151.91,22.42
1,Line,,,,,,151.91,22.42,151.91,24.16
1,Line,,,,,,151.91,24.16,155.66,24.16
1,Line,,,,,,155.66,24.16,155.66,22.42

1,IP_POI#,01,PSU00010083,Staff Quarters,00,N,,,,
1,Line,,,,,,155.66,24.49,151.91,24.49
1,Line,,,,,,151.91,24.49,151.91,26.23
1,Line,,,,,,151.91,26.23,155.66,26.23
1,Line,,,,,,155.66,26.23,155.66,24.49

1,IP_POI#,01,PSU00010084,Staff Quarters,00,N,,,,
1,Line,,,,,,155.66,26.57,151.91,26.57
1,Line,,,,,,151.91,26.57,151.91,28.31
1,Line,,,,,,151.91,28.31,155.66,28.31
1,Line,,,,,,155.66,28.31,155.66,26.57

1,IP_POI#,01,PSU00010085,Staff Quarters,00,N,,,,
1,Line,,,,,,115.28,3.75,112.95,3.75
1,Line,,,,,,112.95,3.75,112.95,6.92
1,Line,,,,,,112.95,6.92,115.28,6.92
1,Line,,,,,,115.28,6.92,115.28,3.75

1,IP_POI#,01,PSU00010086,Staff Quarters,00,N,,,,
1,Line,,,,,,115.65,3.75,115.65,6.92
1,Line,,,,,,117.98,3.75,115.65,3.75
1,Line,,,,,,115.65,6.92,117.98,6.92
1,Line,,,,,,117.98,6.92,117.98,3.75

1,IP_POI#,01,PSU00010087,Staff Quarters,00,N,,,,
1,Line,,,,,,118.35,3.75,118.35,6.92
1,Line,,,,,,120.68,3.75,118.35,3.75
1,Line,,,,,,118.35,6.92,120.68,6.92
1,Line,,,,,,120.68,6.92,120.68,3.75

1,IP_POI#,01,PSU00010088,Staff Quarters,00,N,,,,
1,Line,,,,,,121.05,3.75,121.05,6.92
1,Line,,,,,,123.38,3.75,121.05,3.75
1,Line,,,,,,121.05,6.92,123.38,6.92
1,Line,,,,,,123.38,6.92,123.38,3.75

1,IP_POI#,01,PSU00010089,Staff Quarters,00,N,,,,
1,Line,,,,,,126.08,3.75,123.75,3.75
1,Line,,,,,,123.75,3.75,123.75,6.92
1,Line,,,,,,123.75,6.92,126.08,6.92
1,Line,,,,,,126.08,6.92,126.08,3.75

1,IP_POI#,01,PSU00010090,Staff Quarters,00,N,,,,
1,Line,,,,,,126.45,3.75,126.45,6.92
1,Line,,,,,,128.78,3.75,126.45,3.75
1,Line,,,,,,126.45,6.92,128.78,6.92
1,Line,,,,,,128.78,6.92,128.78,3.75

1,IP_POI#,01,PSU00010091,Staff Quarters,00,N,,,,
1,Line,,,,,,131.48,3.75,129.15,3.75
1,Line,,,,,,129.15,3.75,129.15,6.92
1,Line,,,,,,129.15,6.92,131.48,6.92
1,Line,,,,,,131.48,6.92,131.48,3.75

1,IP_POI#,01,PSU00010092,Staff Quarters,00,N,,,,
1,Line,,,,,,131.85,3.75,131.85,6.92
1,Line,,,,,,134.18,3.75,131.85,3.75
1,Line,,,,,,131.85,6.92,134.18,6.92
1,Line,,,,,,134.18,6.92,134.18,3.75

1,IP_POI#,01,PSU00010093,Staff Quarters,00,N,,,,
1,Line,,,,,,134.55,3.75,134.55,6.92
1,Line,,,,,,136.88,3.75,134.55,3.75
1,Line,,,,,,134.55,6.92,136.88,6.92
1,Line,,,,,,136.88,6.92,136.88,3.75

1,IP_POI#,01,PSU00010094,Staff Quarters,00,N,,,,
1,Line,,,,,,137.70,3.75,137.70,6.92
1,Line,,,,,,140.03,3.75,137.70,3.75
1,Line,,,,,,137.70,6.92,140.03,6.92
1,Line,,,,,,140.03,6.92,140.03,3.75

1,IP_POI#,01,PSU00010095,Staff Quarters,00,N,,,,
1,Line,,,,,,142.73,3.75,140.40,3.75
1,Line,,,,,,142.73,6.92,142.73,3.75
1,Line,,,,,,140.40,6.92,142.73,6.92
1,Line,,,,,,140.40,3.75,140.40,6.92

1,IP_POI#,01,PSU00010096,Staff Quarters,00,N,,,,
1,Line,,,,,,145.43,3.75,143.10,3.75
1,Line,,,,,,143.10,3.75,143.10,6.92
1,Line,,,,,,143.10,6.92,145.43,6.92
1,Line,,,,,,145.43,6.92,145.43,3.75

1,IP_POI#,01,PSU00010097,Staff Quarters,00,N,,,,
1,Line,,,,,,145.80,3.75,145.80,6.92
1,Line,,,,,,148.13,3.75,145.80,3.75
1,Line,,,,,,145.80,6.92,148.13,6.92
1,Line,,,,,,148.13,6.92,148.13,3.75

1,IP_POI#,01,PSU00010098,Staff Quarters,00,N,,,,
1,Line,,,,,,150.83,3.75,148.50,3.75
1,Line,,,,,,148.50,3.75,148.50,6.92
1,Line,,,,,,148.50,6.92,150.83,6.92
1,Line,,,,,,150.83,6.92,150.83,3.75

1,IP_POI#,01,PSU00010098,Staff Quarters,00,N,,,,
1,Line,,,,,,150.83,6.92,150.83,3.75
1,Line,,,,,,150.83,3.75,148.50,3.75
1,Line,,,,,,148.50,6.92,150.83,6.92
1,Line,,,,,,148.50,3.75,148.50,6.92

