Count,Name,APREF,BUILDING#,FLOOR,Position X,Position Y
1,AP Target,REF_B0_F8_1,00,08,0.00,0.00
1,AP Target,REF_B0_F8_2,00,08,256.50,38.00

Count,Name,FLOOR#,POI#,POI_CAT,BUILDING#,VISIBILTY,End X,End Y,Start X,Start Y
1,IP_POI#,08,PUU00088018,Cabin,00,N,,,,
1,Line,,,,,,156.20,34.76,156.20,27.06
1,Line,,,,,,153.02,34.76,156.20,34.76
1,Line,,,,,,153.02,27.06,153.02,34.76
1,Line,,,,,,156.20,27.06,153.02,27.06

1,IP_POI#,08,PUU00088019,Cabin,00,N,,,,
1,Line,,,,,,158.86,19.40,158.86,25.07
1,Line,,,,,,156.61,19.40,158.86,19.40
1,Line,,,,,,156.61,25.07,156.61,19.40
1,Line,,,,,,158.86,25.07,156.61,25.07

1,IP_POI#,08,PUU00088020,Cabin,00,N,,,,
1,Line,,,,,,152.60,27.06,149.42,27.06
1,Line,,,,,,149.42,34.76,152.60,34.76
1,Line,,,,,,149.42,27.06,149.42,34.76
1,Line,,,,,,152.60,34.76,152.60,27.06

1,IP_POI#,08,PUU00088021,Cabin,00,N,,,,
1,Line,,,,,,156.16,19.40,156.16,25.07
1,Line,,,,,,153.91,19.40,156.16,19.40
1,Line,,,,,,156.16,25.07,153.91,25.07
1,Line,,,,,,153.91,25.07,153.91,19.40

1,IP_POI#,08,PUU00088022,Cabin,00,N,,,,
1,Line,,,,,,145.82,27.06,145.82,34.76
1,Line,,,,,,145.82,34.76,149.00,34.76
1,Line,,,,,,149.00,34.76,149.00,27.06
1,Line,,,,,,149.00,27.06,145.82,27.06

1,IP_POI#,08,PUU00088023,Cabin,00,N,,,,
1,Line,,,,,,151.21,25.07,151.21,19.40
1,Line,,,,,,151.21,19.40,153.46,19.40
1,Line,,,,,,153.46,25.07,151.21,25.07
1,Line,,,,,,153.46,19.40,153.46,25.07

1,IP_POI#,08,PUU00088024,Cabin,00,N,,,,
1,Line,,,,,,142.22,34.76,145.40,34.76
1,Line,,,,,,145.40,27.03,142.22,27.03
1,Line,,,,,,142.22,27.03,142.22,34.76
1,Line,,,,,,145.40,34.76,145.40,27.03

1,IP_POI#,08,PUU00088025,Cabin,00,N,,,,
1,Line,,,,,,150.76,19.40,150.76,25.07
1,Line,,,,,,148.51,19.40,150.76,19.40
1,Line,,,,,,150.76,25.07,148.51,25.07
1,Line,,,,,,148.51,25.07,148.51,19.40

1,IP_POI#,08,PUU00088026,Cabin,00,N,,,,
1,Line,,,,,,141.69,34.76,141.69,27.06
1,Line,,,,,,137.72,34.76,141.69,34.76
1,Line,,,,,,137.72,27.06,137.72,34.76
1,Line,,,,,,141.69,27.06,137.72,27.06

1,IP_POI#,08,PUU00088027,Cabin,00,N,,,,
1,Line,,,,,,148.09,23.09,143.29,23.09
1,Line,,,,,,148.09,25.15,148.09,23.09
1,Line,,,,,,143.29,25.15,148.09,25.15
1,Line,,,,,,143.29,23.09,143.29,25.15

1,IP_POI#,08,PUU00088028,Cabin,00,N,,,,
1,Line,,,,,,136.85,34.76,136.85,26.96
1,Line,,,,,,133.67,34.76,136.85,34.76
1,Line,,,,,,133.67,26.96,133.67,34.76
1,Line,,,,,,136.85,26.96,133.67,26.96

1,IP_POI#,08,PUU00088030,Cabin,00,N,,,,
1,Line,,,,,,133.25,26.96,130.07,26.96
1,Line,,,,,,130.07,34.76,133.25,34.76
1,Line,,,,,,133.25,34.76,133.25,26.96
1,Line,,,,,,130.07,26.96,130.07,34.76

1,IP_POI#,08,PUU00088032,Cabin,00,N,,,,
1,Line,,,,,,123.72,30.20,122.70,30.15
1,Line,,,,,,123.70,34.70,123.72,30.20
1,Line,,,,,,129.63,34.76,123.70,34.70
1,Line,,,,,,129.62,26.90,129.63,34.76
1,Line,,,,,,122.70,27.00,129.62,26.90
1,Line,,,,,,122.70,30.15,122.70,27.00

1,IP_POI#,08,PUU00088034,Cabin,00,N,,,,
1,Line,,,,,,108.47,34.76,111.65,34.76
1,Line,,,,,,111.65,27.04,108.47,27.04
1,Line,,,,,,108.47,27.04,108.47,34.76
1,Line,,,,,,111.65,34.76,111.65,27.04

1,IP_POI#,08,PUU00088036,Cabin,00,N,,,,
1,Line,,,,,,104.87,27.04,104.87,34.76
1,Line,,,,,,104.87,34.76,108.05,34.76
1,Line,,,,,,108.05,34.76,108.05,27.04
1,Line,,,,,,108.05,27.04,104.87,27.04

1,IP_POI#,08,PUU00088038,Cabin,00,N,,,,
1,Line,,,,,,101.27,27.04,101.27,34.76
1,Line,,,,,,101.27,34.76,104.45,34.76
1,Line,,,,,,104.45,27.04,101.27,27.04
1,Line,,,,,,104.45,34.76,104.45,27.04

1,IP_POI#,08,PUU00088040,Cabin,00,N,,,,
1,Line,,,,,,100.85,27.04,97.67,27.04
1,Line,,,,,,97.67,34.76,100.85,34.76
1,Line,,,,,,97.67,27.04,97.67,34.76
1,Line,,,,,,100.85,34.76,100.85,27.04

1,IP_POI#,08,PUU00088042,Cabin,00,N,,,,
1,Line,,,,,,97.25,27.04,94.07,27.04
1,Line,,,,,,94.07,34.76,97.25,34.76
1,Line,,,,,,94.07,27.04,94.07,34.76
1,Line,,,,,,97.25,34.76,97.25,27.04

1,IP_POI#,08,PUU00088044,Cabin,00,N,,,,
1,Line,,,,,,93.20,27.04,90.02,27.04
1,Line,,,,,,90.02,34.76,93.20,34.76
1,Line,,,,,,90.02,27.04,90.02,34.76
1,Line,,,,,,93.20,34.76,93.20,27.04

1,IP_POI#,08,PUU00088046,Cabin,00,N,,,,
1,Line,,,,,,89.60,27.04,86.42,27.04
1,Line,,,,,,86.42,34.76,89.60,34.76
1,Line,,,,,,86.42,27.04,86.42,34.76
1,Line,,,,,,89.60,34.76,89.60,27.04

1,IP_POI#,08,PUU00088047,Cabin,00,N,,,,
1,Line,,,,,,87.45,25.15,87.45,20.35
1,Line,,,,,,87.45,20.35,85.20,20.35
1,Line,,,,,,85.20,25.15,87.45,25.15
1,Line,,,,,,85.20,20.35,85.20,25.15

1,IP_POI#,08,PUU00088048,Cabin,00,N,,,,
1,Line,,,,,,86.00,27.04,82.82,27.04
1,Line,,,,,,82.82,34.76,86.00,34.76
1,Line,,,,,,82.82,27.04,82.82,34.76
1,Line,,,,,,86.00,34.76,86.00,27.04

1,IP_POI#,08,PUU00088049,Cabin,00,N,,,,
1,Line,,,,,,84.75,25.15,84.75,20.35
1,Line,,,,,,84.75,20.35,82.50,20.35
1,Line,,,,,,82.50,25.15,84.75,25.15
1,Line,,,,,,82.50,20.35,82.50,25.15

1,IP_POI#,08,PUU00088050,Cabin,00,N,,,,
1,Line,,,,,,82.40,27.04,79.22,27.04
1,Line,,,,,,79.22,34.76,82.40,34.76
1,Line,,,,,,79.22,27.04,79.22,34.76
1,Line,,,,,,82.40,34.76,82.40,27.04

1,IP_POI#,08,PUU00088051,Cabin,00,N,,,,
1,Line,,,,,,82.04,25.15,82.04,20.35
1,Line,,,,,,82.04,20.35,79.79,20.35
1,Line,,,,,,79.79,25.15,82.04,25.15
1,Line,,,,,,79.79,20.35,79.79,25.15

1,IP_POI#,08,PUU00088052,Cabin,00,N,,,,
1,Line,,,,,,78.80,34.76,78.80,27.04
1,Line,,,,,,75.62,34.76,78.80,34.76
1,Line,,,,,,75.62,27.04,75.62,34.76
1,Line,,,,,,78.80,27.04,75.62,27.04

1,IP_POI#,08,PUU00088053,Cabin,00,N,,,,
1,Line,,,,,,77.10,20.35,77.10,25.15
1,Line,,,,,,79.35,20.35,77.10,20.35
1,Line,,,,,,77.10,25.15,79.35,25.15
1,Line,,,,,,79.35,25.15,79.35,20.35

1,IP_POI#,08,PUU00088054,Cabin,00,N,,,,
1,Line,,,,,,75.20,34.76,75.20,27.04
1,Line,,,,,,72.02,34.76,75.20,34.76
1,Line,,,,,,72.02,27.04,72.02,34.76
1,Line,,,,,,75.20,27.04,72.02,27.04

1,IP_POI#,08,PUU00088056,Cabin,00,N,,,,
1,Line,,,,,,71.60,27.04,68.42,27.04
1,Line,,,,,,68.42,34.76,71.60,34.76
1,Line,,,,,,71.60,34.76,71.60,27.04
1,Line,,,,,,68.42,27.04,68.42,34.76

1,IP_POI#,08,PUU00088057,Cabin,00,N,,,,
1,Line,,,,,,68.63,25.13,68.63,23.07
1,Line,,,,,,68.63,23.07,63.83,23.07
1,Line,,,,,,63.83,23.07,63.83,25.13
1,Line,,,,,,63.83,25.13,68.63,25.13

1,IP_POI#,08,PUU00088058,Cabin,00,N,,,,
1,Line,,,,,,68.00,27.04,64.82,27.04
1,Line,,,,,,64.82,34.76,68.00,34.76
1,Line,,,,,,64.82,27.04,64.82,34.76
1,Line,,,,,,68.00,34.76,68.00,27.04

1,IP_POI#,08,PUU00088059,Cabin,00,N,,,,
1,Line,,,,,,63.16,25.15,63.16,20.35
1,Line,,,,,,63.16,20.35,60.91,20.35
1,Line,,,,,,60.91,25.15,63.16,25.15
1,Line,,,,,,60.91,20.35,60.91,25.15

1,IP_POI#,08,PUU00088060,Cabin,00,N,,,,
1,Line,,,,,,64.45,27.04,61.27,27.04
1,Line,,,,,,61.27,34.76,64.45,34.76
1,Line,,,,,,64.45,34.76,64.45,27.04
1,Line,,,,,,61.27,27.04,61.27,34.76

1,IP_POI#,08,PUU00088061,Cabin,00,N,,,,
1,Line,,,,,,58.21,20.35,58.21,25.15
1,Line,,,,,,60.46,20.35,58.21,20.35
1,Line,,,,,,60.46,25.15,60.46,20.35
1,Line,,,,,,58.21,25.15,60.46,25.15

1,IP_POI#,08,PUU00088062,Cabin,00,N,,,,
1,Line,,,,,,60.80,34.76,60.80,27.04
1,Line,,,,,,57.62,34.76,60.80,34.76
1,Line,,,,,,57.62,27.04,57.62,34.76
1,Line,,,,,,60.80,27.04,57.62,27.04

1,IP_POI#,08,PUU00088063,Cabin,00,N,,,,
1,Line,,,,,,57.77,20.35,55.52,20.35
1,Line,,,,,,55.52,20.35,55.52,25.15
1,Line,,,,,,55.52,25.15,57.77,25.15
1,Line,,,,,,57.77,25.15,57.77,20.35

1,IP_POI#,08,PUU00088064,Cabin,00,N,,,,
1,Line,,,,,,57.20,27.04,54.02,27.04
1,Line,,,,,,54.02,34.76,57.20,34.76
1,Line,,,,,,54.02,27.04,54.02,34.76
1,Line,,,,,,57.20,34.76,57.20,27.04

1,IP_POI#,08,PUU00088065,Cabin,00,N,,,,
1,Line,,,,,,52.82,20.35,52.82,25.15
1,Line,,,,,,55.07,20.35,52.82,20.35
1,Line,,,,,,52.82,25.15,55.07,25.15
1,Line,,,,,,55.07,25.15,55.07,20.35

1,IP_POI#,08,PUU00088066,Cabin,00,N,,,,
1,Line,,,,,,53.60,34.76,53.60,27.04
1,Line,,,,,,50.42,34.76,53.60,34.76
1,Line,,,,,,50.42,27.04,50.42,34.76
1,Line,,,,,,53.60,27.04,50.42,27.04

1,IP_POI#,08,PUU00088068,Cabin,00,N,,,,
1,Line,,,,,,49.55,27.04,46.37,27.04
1,Line,,,,,,46.37,34.76,49.55,34.76
1,Line,,,,,,46.37,27.04,46.37,34.76
1,Line,,,,,,49.55,34.76,49.55,27.04

1,IP_POI#,08,PUU00088070,Cabin,00,N,,,,
1,Line,,,,,,45.95,34.76,45.95,27.04
1,Line,,,,,,42.77,34.76,45.95,34.76
1,Line,,,,,,42.77,27.04,42.77,34.76
1,Line,,,,,,45.95,27.04,42.77,27.04

1,IP_POI#,08,PUU00088071,Cabin,00,N,,,,
1,Line,,,,,,41.43,19.37,41.43,25.02
1,Line,,,,,,39.18,19.37,41.43,19.37
1,Line,,,,,,41.43,25.02,39.18,25.02
1,Line,,,,,,39.18,25.02,39.18,19.37

1,IP_POI#,08,PUU00088072,Cabin,00,N,,,,
1,Line,,,,,,42.35,34.76,42.35,27.04
1,Line,,,,,,39.17,34.76,42.35,34.76
1,Line,,,,,,39.17,27.04,39.17,34.76
1,Line,,,,,,42.35,27.04,39.17,27.04

1,IP_POI#,08,PUU00088073,Cabin,00,N,,,,
1,Line,,,,,,38.74,19.40,38.74,25.05
1,Line,,,,,,36.49,19.40,38.74,19.40
1,Line,,,,,,38.74,25.05,36.49,25.05
1,Line,,,,,,36.49,25.05,36.49,19.40

1,IP_POI#,08,PUU00088074,Cabin,00,N,,,,
1,Line,,,,,,38.75,34.76,38.75,27.04
1,Line,,,,,,35.57,34.76,38.75,34.76
1,Line,,,,,,35.57,27.04,35.57,34.76
1,Line,,,,,,38.75,27.04,35.57,27.04

1,IP_POI#,08,PUU00088075,Cabin,00,N,,,,
1,Line,,,,,,36.04,20.35,36.04,25.15
1,Line,,,,,,33.79,20.35,36.04,20.35
1,Line,,,,,,36.04,25.15,33.79,25.15
1,Line,,,,,,33.79,25.15,33.79,20.35

1,IP_POI#,08,PUU00088076,Cabin,00,N,,,,
1,Line,,,,,,35.15,34.76,35.15,27.04
1,Line,,,,,,31.97,34.76,35.15,34.76
1,Line,,,,,,31.97,27.04,31.97,34.76
1,Line,,,,,,35.15,27.04,31.97,27.04

1,IP_POI#,08,PUU00088077,Cabin,00,N,,,,
1,Line,,,,,,31.08,19.40,33.33,19.40
1,Line,,,,,,33.33,25.05,31.08,25.05
1,Line,,,,,,31.08,25.05,31.08,19.40
1,Line,,,,,,33.33,19.40,33.33,25.05

1,IP_POI#,08,PUU00088078,Cabin,00,N,,,,
1,Line,,,,,,28.37,27.04,28.37,34.76
1,Line,,,,,,28.37,34.76,31.55,34.76
1,Line,,,,,,31.55,34.76,31.55,27.04
1,Line,,,,,,31.55,27.04,28.37,27.04

1,IP_POI#,08,PUU00088079,Cabin,00,N,,,,
1,Line,,,,,,28.39,25.05,28.39,19.40
1,Line,,,,,,28.39,19.40,30.64,19.40
1,Line,,,,,,30.64,25.05,28.39,25.05
1,Line,,,,,,30.64,19.40,30.64,25.05

1,IP_POI#,08,PUU00088080,Cabin,00,N,,,,
1,Line,,,,,,26.23,28.22,17.11,28.22
1,Line,,,,,,26.23,31.37,26.23,28.22
1,Line,,,,,,17.11,31.37,26.23,31.37
1,Line,,,,,,17.11,28.22,17.11,31.37

1,IP_POI#,08,PUU00088082,Cabin,00,N,,,,
1,Line,,,,,,26.23,24.62,16.57,24.62
1,Line,,,,,,16.57,24.62,16.57,27.77
1,Line,,,,,,16.57,27.77,26.23,27.77
1,Line,,,,,,26.23,27.77,26.23,24.62

1,IP_POI#,08,PUU00088084,Cabin,00,N,,,,
1,Line,,,,,,26.23,21.02,16.14,21.02
1,Line,,,,,,26.23,24.17,26.23,21.02
1,Line,,,,,,16.14,24.17,26.23,24.17
1,Line,,,,,,16.14,21.02,16.14,24.17

1,IP_POI#,08,PUU00088086,Cabin,00,N,,,,
1,Line,,,,,,26.23,17.42,15.95,17.42
1,Line,,,,,,15.95,17.42,15.95,20.57
1,Line,,,,,,15.95,20.57,26.23,20.57
1,Line,,,,,,26.23,20.57,26.23,17.42

1,IP_POI#,08,PUU00088500,Cabin,00,N,,,,
1,Line,,,,,,207.88,3.71,207.88,5.23
1,Line,,,,,,207.88,5.23,209.41,5.23
1,Line,,,,,,209.41,5.23,210.34,6.34
1,Line,,,,,,200.29,3.73,207.88,3.71
1,Line,,,,,,210.33,13.88,200.29,13.78
1,Line,,,,,,210.34,6.34,210.33,13.88
1,Line,,,,,,200.29,13.78,200.29,3.73

1,IP_POI#,08,PUU00088502,Cabin,00,N,,,,
1,Line,,,,,,199.84,3.45,199.84,13.79
1,Line,,,,,,194.89,3.45,199.84,3.45
1,Line,,,,,,199.84,13.79,194.89,13.79
1,Line,,,,,,194.89,13.79,194.89,3.45

1,IP_POI#,08,PUU00088504,Cabin,00,N,,,,
1,Line,,,,,,194.44,3.45,194.44,13.79
1,Line,,,,,,189.49,3.45,194.44,3.45
1,Line,,,,,,194.44,13.79,189.49,13.79
1,Line,,,,,,189.49,13.79,189.49,3.45

1,IP_POI#,08,PUU00088506,Cabin,00,N,,,,
1,Line,,,,,,184.09,11.00,184.09,3.45
1,Line,,,,,,184.09,3.45,189.04,3.45
1,Line,,,,,,189.04,11.00,184.09,11.00
1,Line,,,,,,189.04,3.45,189.04,11.00

1,IP_POI#,08,PUU00088508,Cabin,00,N,,,,
1,Line,,,,,,178.24,3.45,183.19,3.45
1,Line,,,,,,183.19,3.45,183.19,11.00
1,Line,,,,,,183.19,11.00,178.24,11.00
1,Line,,,,,,178.24,11.00,178.24,3.45

1,IP_POI#,08,PUU00088510,Cabin,00,N,,,,
1,Line,,,,,,172.84,3.45,177.79,3.45
1,Line,,,,,,177.79,3.45,177.79,11.00
1,Line,,,,,,177.79,11.00,172.84,11.00
1,Line,,,,,,172.84,11.00,172.84,3.45

1,IP_POI#,08,PUU00088512,Cabin,00,N,,,,
1,Line,,,,,,167.44,3.45,172.39,3.45
1,Line,,,,,,172.39,3.45,172.39,11.00
1,Line,,,,,,172.39,11.00,167.44,11.00
1,Line,,,,,,167.44,11.00,167.44,3.45

1,IP_POI#,08,PUU00088513,Cabin,00,N,,,,
1,Line,,,,,,166.99,12.97,166.99,18.65
1,Line,,,,,,164.74,12.97,166.99,12.97
1,Line,,,,,,166.99,18.65,164.74,18.65
1,Line,,,,,,164.74,18.65,164.74,12.97

1,IP_POI#,08,PUU00088514,Cabin,00,N,,,,
1,Line,,,,,,166.99,3.45,166.99,11.00
1,Line,,,,,,162.04,3.45,166.99,3.45
1,Line,,,,,,166.99,11.00,162.04,11.00
1,Line,,,,,,162.04,11.00,162.04,3.45

1,IP_POI#,08,PUU00088515,Cabin,00,N,,,,
1,Line,,,,,,162.04,12.95,164.29,12.95
1,Line,,,,,,164.29,12.95,164.29,18.62
1,Line,,,,,,164.29,18.62,162.04,18.62
1,Line,,,,,,162.04,18.62,162.04,12.95

1,IP_POI#,08,PUU00088516,Cabin,00,N,,,,
1,Line,,,,,,161.59,3.45,161.59,11.00
1,Line,,,,,,156.64,3.45,161.59,3.45
1,Line,,,,,,161.59,11.00,156.64,11.00
1,Line,,,,,,156.64,11.00,156.64,3.45

1,IP_POI#,08,PUU00088517,Cabin,00,N,,,,
1,Line,,,,,,159.34,12.95,161.59,12.95
1,Line,,,,,,161.59,12.95,161.59,18.62
1,Line,,,,,,161.59,18.62,159.34,18.62
1,Line,,,,,,159.34,18.62,159.34,12.95

1,IP_POI#,08,PUU00088518,Cabin,00,N,,,,
1,Line,,,,,,156.20,3.45,153.02,3.45
1,Line,,,,,,156.20,10.98,156.20,3.45
1,Line,,,,,,153.02,10.98,156.20,10.98
1,Line,,,,,,153.02,3.45,153.02,10.98

1,IP_POI#,08,PUU00088519,Cabin,00,N,,,,
1,Line,,,,,,156.64,12.95,158.89,12.95
1,Line,,,,,,158.89,12.95,158.89,18.62
1,Line,,,,,,158.89,18.62,156.64,18.62
1,Line,,,,,,156.64,18.62,156.64,12.95

1,IP_POI#,08,PUU00088520,Cabin,00,N,,,,
1,Line,,,,,,152.60,10.98,152.58,3.45
1,Line,,,,,,152.58,3.45,149.40,3.45
1,Line,,,,,,149.42,10.98,152.60,10.98
1,Line,,,,,,149.40,3.45,149.42,10.98

1,IP_POI#,08,PUU00088521,Cabin,00,N,,,,
1,Line,,,,,,156.19,12.95,156.19,18.62
1,Line,,,,,,153.94,12.95,156.19,12.95
1,Line,,,,,,153.94,18.62,153.94,12.95
1,Line,,,,,,156.19,18.62,153.94,18.62

1,IP_POI#,08,PUU00088522,Cabin,00,N,,,,
1,Line,,,,,,145.82,3.45,145.82,10.98
1,Line,,,,,,149.00,3.45,145.82,3.45
1,Line,,,,,,145.82,10.98,149.00,10.98
1,Line,,,,,,149.00,10.98,149.00,3.45

1,IP_POI#,08,PUU00088523,Cabin,00,N,,,,
1,Line,,,,,,151.24,18.62,151.24,12.95
1,Line,,,,,,151.24,12.95,153.49,12.95
1,Line,,,,,,153.49,18.62,151.24,18.62
1,Line,,,,,,153.49,12.95,153.49,18.62

1,IP_POI#,08,PUU00088524,Cabin,00,N,,,,
1,Line,,,,,,142.22,3.45,142.22,11.01
1,Line,,,,,,145.40,3.45,142.22,3.45
1,Line,,,,,,142.22,11.01,145.40,11.01
1,Line,,,,,,145.40,11.01,145.40,3.45

1,IP_POI#,08,PUU00088525,Cabin,00,N,,,,
1,Line,,,,,,148.54,18.62,148.54,12.95
1,Line,,,,,,148.54,12.95,150.79,12.95
1,Line,,,,,,150.79,18.62,148.54,18.62
1,Line,,,,,,150.79,12.95,150.79,18.62

1,IP_POI#,08,PUU00088526,Cabin,00,N,,,,
1,Line,,,,,,137.72,3.45,137.72,10.98
1,Line,,,,,,141.72,3.45,137.72,3.45
1,Line,,,,,,137.72,10.98,141.72,10.98
1,Line,,,,,,141.72,10.98,141.72,3.45

1,IP_POI#,08,PUU00088527,Cabin,00,N,,,,
1,Line,,,,,,148.09,12.85,143.29,12.85
1,Line,,,,,,143.29,12.85,143.29,14.91
1,Line,,,,,,143.29,14.91,148.09,14.91
1,Line,,,,,,148.09,14.91,148.09,12.85

1,IP_POI#,08,PUU00088528,Cabin,00,N,,,,
1,Line,,,,,,136.85,10.98,136.85,3.45
1,Line,,,,,,136.85,3.45,133.67,3.45
1,Line,,,,,,133.67,10.98,136.85,10.98
1,Line,,,,,,133.67,3.45,133.67,10.98

1,IP_POI#,08,PUU00088530,Cabin,00,N,,,,
1,Line,,,,,,133.25,10.98,133.25,3.45
1,Line,,,,,,133.25,3.45,130.07,3.45
1,Line,,,,,,130.07,10.98,133.25,10.98
1,Line,,,,,,130.07,3.45,130.07,10.98

1,IP_POI#,08,PUU00088532,Cabin,00,N,,,,
1,Line,,,,,,123.66,7.86,123.71,3.46
1,Line,,,,,,122.66,10.98,122.70,7.86
1,Line,,,,,,122.70,7.86,123.66,7.86
1,Line,,,,,,129.62,11.10,122.66,10.98
1,Line,,,,,,129.68,3.45,129.62,11.10
1,Line,,,,,,123.71,3.46,129.68,3.45

1,IP_POI#,08,PUU00088534,Cabin,00,N,,,,
1,Line,,,,,,123.16,7.14,122.09,7.26
1,Line,,,,,,123.12,3.49,123.16,7.14
1,Line,,,,,,119.56,3.49,123.12,3.49
1,Line,,,,,,119.56,9.76,119.56,3.49
1,Line,,,,,,122.08,9.78,119.56,9.76
1,Line,,,,,,122.09,7.26,122.08,9.78

1,IP_POI#,08,PUU00088536,Cabin,00,N,,,,
1,Line,,,,,,119.08,9.78,119.08,3.49
1,Line,,,,,,119.08,3.49,116.28,3.49
1,Line,,,,,,116.28,9.78,119.08,9.78
1,Line,,,,,,116.28,3.49,116.28,9.78

1,IP_POI#,08,PUU00088538,Cabin,00,N,,,,
1,Line,,,,,,115.78,9.78,115.78,3.49
1,Line,,,,,,115.78,3.49,112.99,3.49
1,Line,,,,,,112.99,3.49,112.99,9.78
1,Line,,,,,,112.99,9.78,115.78,9.78

1,IP_POI#,08,PUU00088540,Cabin,00,N,,,,
1,Line,,,,,,111.65,10.98,111.65,3.45
1,Line,,,,,,111.65,3.45,108.47,3.45
1,Line,,,,,,108.47,10.98,111.65,10.98
1,Line,,,,,,108.47,3.45,108.47,10.98

1,IP_POI#,08,PUU00088542,Cabin,00,N,,,,
1,Line,,,,,,108.05,10.98,108.05,3.45
1,Line,,,,,,104.87,10.98,108.05,10.98
1,Line,,,,,,104.87,3.45,104.87,10.98
1,Line,,,,,,108.05,3.45,104.87,3.45

1,IP_POI#,08,PUU00088544,Cabin,00,N,,,,
1,Line,,,,,,101.27,3.45,101.27,10.98
1,Line,,,,,,101.27,10.98,104.45,10.98
1,Line,,,,,,104.45,3.45,101.27,3.45
